product_id,category,product_title,brand,model,features,price,rating,review_count,image_url
B09B5CPV71,bluetooth headphone,"ZEBRONICS Thunder Bluetooth 5.3 Wireless Over Ear Headphones with 60H Backup, Gaming Mode, Dual Pairing, Enc, Aux, Micro Sd, Voice Assistant, Comfortable Earcups, Call Function (Sea Green)",zebronics,ZEB-THUNDER,"Comfortable Design: Beat the workday blues with music on Zeb-Thunder wireless headphone that comes in an ergonomic design a perfect fit and design for long hours use. Microphone sensitivity -40dB 1dB. Microphone impedance 1.2k , Soft & comfortable earcups: Listen to music, podcasts and more for long hours with soft ear cups making it super comfortable for daily wear, Adjustable headband: Adust your headband to your comfortable best while you work or listen to music, 9hrs Playback Time: Fall in love with the audio experience with 9 hours of playback time to keep you going. Sensitivity : -113dB 3dB, Superior Sound Quality: Magnify every speck of sound with superior sound quality on Zeb-Thunder wireless headphone, Call Function: Enjoy online conference, online classes, calls hands-free with a built in mic on the headphone, Multi Connectivity Options: Be spoilt for choice with multi-connectivity options like like BT, 3.5mm AUX input, FM and MicroSD card",699.0,3.8,75791,https://m.media-amazon.com/images/I/41mkKnWxMCL._SX300_SY300_QL70_ML2_.jpg
B0CY23KHW5,bluetooth headphone,"Noise 3 Wireless On-Ear Headphones with 70H Playtime, 40mm Driver, Low Latency(up to 45ms),Dual Pairing, BT v5.3 (Carbon Black)",noise,AUD-HDPHN-3-BLK,"70 Hours Playtime: Enjoy music for days without needing to recharge., Dual Device Pairing: Easily connect and switch between two devices., 40mm Driver: Experience rich and powerful sound quality., Gaming Mode: Immerse yourself in an enhanced gaming experience with low latency of up to 45ms., BT v5.3: Effortlessly stay connected with the latest Bluetooth technology., IPX5 Waterproof: Use your device carefree without worrying about sweat and spills.",1999.0,3.8,1673,https://m.media-amazon.com/images/I/415yn-ITaVL._SX300_SY300_QL70_ML2_.jpg
B0BS1QCFHX,bluetooth headphone,"Sony WH-CH720N Noise Cancellation Wireless Bluetooth Over Ear Headphones with Mic, Up to 50Hrs Battery- Black",sony,Noise Cancellation Headphones,"Sonys lightest Wireless Noise-cancelling headband ever, Up to 50-hour battery life with quick charging (3 min charge for up to 1 hour of playback), Multi-Point Connection helps to pair with two Bluetooth devices at the same time, Take noise cancelling to the next level with Sonys Integrated Processor V1,so you can fully immerse yourself in the music, Super comfortable and lightweight design ( 192 Grams ), Adjustable Ambient Sound mode and Adaptive Sound control features tailors sound to suit the environment around you, High sound quality and well-balanced sound tuning, Crystal clear hands-free calling and voice assistant with Precise Voice Pickup technology",9490.0,4.3,9459,https://m.media-amazon.com/images/I/31+CMjgVyHL._SY300_SX300_.jpg
B09Y8MV934,bluetooth headphone,Blaupunkt BH31 Bluetooth Wireless Over Ear Headphones I 40MM Drivers I HD Sound I Soft PU Headband I Media & Volume Control with Built in Mic I TurboVolt Fast Charging I AUX Port (Black),blaupunkt,BH series,"Blaupunkt is an iconic German brand that has developed cutting edge audio technology since 1924. Today this legendary Audio Tech German brand is available in India with a wide quality range of Audio Products;Super Hi-Fi performance at all volume levels: It is made possible as BH31 uses high quality 40mm Large Aperture Driver. Discover sound that you can lose yourself in, Over-the Ear design: One of the only over-the-Ear headphones from a global renowned brand in this price. over-the-ear as a form factor covers your entire ears not to let you miss any sound beats vs on-the Ear headphones;Extremely comfortable ergonomically designed: This wireless headphone is super comfortable to wear for long hours!, Adjustable: Designed with adjuster and sliders to fit every head perfectly. The adjusters are made of high-level metal for reliability during adjustments, Built-in Mic and controls: Better design gives you more control. Take charge of your music and calls with the easy to use multi-function buttons; All device compatible: Connect effortlessly with Phones, PC or even tablets. Connect via bluetooth or the 3.5mm jack and enjoy music, movies & matches, Control Type: Call Control; Model: Bh31 Bk",1299.0,3.8,474,https://m.media-amazon.com/images/I/31JmlQhdQaL._SX300_SY300_QL70_ML2_.jpg
B096FYLJ6M,bluetooth headphone,"JBL Tune 760NC, Wireless Over Ear Active Noise Cancellation Headphones with Mic, Upto 50 Hours Playtime, Multi-Device Connectivity, Pure Bass, AUX & Voice Assistant Support for Mobile Phones (Black)",jbl,Tune,"ACTIVE NOISE CANCELLATION: Tune out the Noise & Tune in to your Music with JBL Tune 760NC wireless headset., JBL PURE BASS SOUND: For over 70 years, JBL has engineered the precise, impressive sound found in big venues around the world. These Bluetooth headphones reproduce that same JBL sound, punching out bass thats both deep and powerful., UP TO 50 HOURS PLAYTIME: Listen wirelessly for up to 35 hours with Active Noise Cancellation or up to 50 hours without Noise Cancellation for long-lasting fun. Recharge the battery quickly in 2 hours or enjoy endlessly in wired mode using the detachable AUX cable provided., GOOGLE FAST PAIR: Thanks to Fast Pair enabled by Google, the JBL Tune 760NC are immediately connected to your Android device. You can also pair multiple devices just by tapping on the devices screen., DUAL PAIRING (MULTI-POINT CONNECTION): Allows you to effortlessly switch from one Bluetooth device to another. You can simply switch from a video on your tablet to a call on your mobile phone so that youll never miss a call.",4499.0,3.6,9398,https://m.media-amazon.com/images/I/31K0TGXVovL._SX300_SY300_QL70_ML2_.jpg
B0CBFZYZM6,bluetooth headphone,"HAMMER Bash Max Over The Ear Wireless Bluetooth Headphones with Mic, Touch Control, Deep Bass, Upto 40 Hours Playtime, Bluetooth 5.3, Workout/Travel (Black)",hammer,Bash Max,"Touch Control Headphone - Change track & Volume control with the touch controls on the headphone, 40 Hours Playtime - Enjoy an extended listening time with your favorite tracks on repeat with Bash Max overhead headphones that boasts of up to 40 hours of playtime, Comfort Fit - Wear them for as long as you want. With the comfort fit design, you will barely feel them around your ears, Latest Bluetooth v5.3: With its strong and stable connectivity with up to 10M and built-in mic ensures good calling experience, Superior Sound: Bash Max Hammer headphone are powered by 40 MM powerful sound drivers for great sound experience. Quality Ear Cushions - It has been ergonomically designed and structured as an over-ear headphone to provide the best user experience with its good quality ear cushions",1899.0,3.7,3136,https://m.media-amazon.com/images/I/31zBBHK4jBL._SX300_SY300_QL70_ML2_.jpg
B0CY2377YW,bluetooth headphone,"Noise Airwave Max 4 Wireless Over-Ear Headphones with 70H Playtime, ENC, 40mm Driver, Low Latency(up to 40ms), Dual Pairing, BT v5.4 (Carbon Black)",noise,AUD-HDPHN-4-BLK,"70-Hour Playtime: Stay connected without worrying about battery life in endless meetings or audio sessions., Dual Device Pairing: Seamlessly switch between phone and laptop for work and play., 40mm Driver: Experience concert-like audio clarity with every beat and bass drop., Ultra-Low Latency (Up to 40ms): Stay fully immersed in the action without delay., Instacharge (10-min charge = 300-min playtime): Charge quickly and enjoy hours of playtime with ease.",1699.0,3.8,1200,https://m.media-amazon.com/images/I/41SxhTHD15L._SX300_SY300_QL70_ML2_.jpg
B09CYX92NB,bluetooth headphone,"JBL Tune 770NC Wireless Over Ear ANC Headphones with Mic, Upto 70 Hrs Battery, Speed Charge : 5 min Charge Gives up to 3H of Playback, Google Fast Pair, Dual Pairing, BT 5.3 (Black)",jbl,Tune 770NC,"Adaptive Noise Cancelling with adjustable Ambient Aware and Talk Thru to sharpen the surrounding sounds, Up to 70-hour battery life with quick charging (5 min charge for up to 3 hour of playback), Multi-Point Connection helps to pair with two Bluetooth devices at the same time, JBL Tune 770NC headphones feature the renowned JBL Pure Bass sound ensure high sound quality and well-balanced sound tuning, Hands-free calls with Voice aware, manage your calls from your headphones with the buttons on the ear-cup",5999.0,4.0,17992,https://m.media-amazon.com/images/I/315U7ecZNrL._SX300_SY300_QL70_ML2_.jpg
B086671ZSR,bluetooth headphone,"boAt Rockerz 450, 15 HRS Battery, 40mm Drivers, Padded Ear Cushions, Integrated Controls, Dual Modes, Bluetooth Headphones, Wireless Headphone with Mic (Hazel Beige)",boat,Rockerz 450,"Playback- It provides a massive battery backup of upto 15 hours for a superior playback time., Drivers- Its 40mm dynamic drivers help pump out immersive HD audio all day long. Charging Time 3 hours, Earcushions- It has been ergonomically designed and structured as an on-ear headphone to provide the best user experience with its comfortable padded earcushions and lightweight design, Controls- You can control your music without hiccups using the easy access controls, communicate seamlessly using the built-in mic, access voice assistant and always stay in the zone, Dual Modes- One can connect to boAt Rockerz 450 via not one but two modes, Bluetooth as well as AUX, 1 year warranty from the date of purchase, headphones, boat headphones, bluetooth earphones, neckband earphones, earbuds bluetooth wireless, boat neckband, neckband, earphones wireless, bluetooth earphones wireless, wireless earphones bluetooth, neck band, wireless earphones, earphones, earphone, ear phone, ear phones, boat bluetooth earphones, boat rockerz 255 pro plus, boat Rockerz 450, rockerz 450, boat bluetooth headphones, boat rockerz 255, boat wireless earphones, boat bluetooth earphones wireless, boat earphones, boat wireless",1499.0,4.0,115737,https://m.media-amazon.com/images/I/31DU-7yXUyL._SX300_SY300_QL70_ML2_.jpg
B07L8LTS3J,bluetooth headphone,"ZEBRONICS Thunder Bluetooth 5.3 Wireless Over Ear Headphones with 60H Backup, Gaming Mode, Dual Pairing, Enc, Aux, Micro Sd, Voice Assistant, Comfortable Earcups, Call Function (Red)",zebronics,ZEB-THUNDER,"Comfortable Design: Beat the workday blues with music on Zeb-Thunder wireless headphone that comes in an ergonomic design a perfect fit and design for long hours use. Sensitivity : -113dB 3dB. Microphone impedance : 1.2k , Soft & comfortable earcups: Listen to music, podcasts and more for long hours with soft ear cups making it super comfortable for daily wear, All this with long playback time of 60 hours in BT mode., Adjustable headband: Adust your headband to your comfortable best while you work or listen to music, 60hrs* Playback Time: Fall in love with the audio experience with 60* hours of playback time to keep you going, Superior Sound Quality: Magnify every speck of sound with superior sound quality on Zeb-Thunder wireless headphone, Call Function: Enjoy online conference, online classes, calls hands-free with a built in mic on the headphone, Multi Connectivity Options: Be spoilt for choice with multi-connectivity options like like BT, 3.5mm AUX input, FM and MicroSD card, Standby time 200 hrs",699.0,3.8,75791,https://m.media-amazon.com/images/I/41K2Mbfo1mL._SX300_SY300_QL70_ML2_.jpg
B0DJSQ726J,bluetooth headphone,"ZEBRONICS Envy 2, Wireless Over Ear Headphone, ENC, Upto 65* Hours Playback, Gaming Mode, Dual Pairing, Bluetooth v5.3, AUX, Call Function, Voice Assistant, Foldable Design, Detachable Mic (Black)",zebronics,Zeb Envy 2,"Dynamic bass: The ZEB-Envy 2 headphones allow you to fully enjoy exceptional audio, thanks to the deep bass produced by the dual 40mm powerful speakers., Connectivity: Enabling wireless connection using BT v5.3, this headphone performs wonderfully. You can connect any audio source to headphones using an AUX cable. The headphones come with a detachable and flexible mic for gaming, Comfortability: For the greatest comfort, these ergonomically designed headphones have soft ear cushions. To strike an immersive gaming session, the headphones come with colorful LED lights., Dual Pairing: The dual-pairing feature of the headphones enables simultaneous connectivity and easy device switching for a hassle-free listening experience., Voice assistant: You can easily use this BT headphone's support for the Voice Assistant feature with the aid of the headphone's microphone., Longer Playtime: You can continue dancing to your favorite tunes for up to 65*hours (*at 50% Volume LED OFF) with this headphone, which charges its rechargeable battery via type-C charging., Calling function: Enjoy non-stop chit-chatting with your friends seamlessly as these headphones are curated with Environmental Noise Cancellation(ENC).",1599.0,3.8,51,https://m.media-amazon.com/images/I/41E8QwdxI1L._SX300_SY300_QL70_ML2_.jpg
B09TVVGXWS,bluetooth headphone,"Oneplus Bullets Z2 Bluetooth Wireless in Ear Earphones with Mic, Bombastic Bass - 12.4 mm Drivers, 10 Mins Charge - 20 Hrs Music, 30 Hrs Battery Life, IP55 Dust and Water Resistant (Magico Black)",oneplus,OnePlus Bullets Wireless Z2,"A quick 10-minute charge delivers up to 20 hours of immersive audio playback.; The flagship-level battery life delivers up to 30 hours of non-stop music on a single charge., A large 12.4 mm bass driver delivers uncompromisingly deep bass for powerful beats. Experience incredibly rich audio detail at every frequency with the titanium coating dome, Anti-distortion audio technology ensures your audio playtime stays silky-smooth. Thanks to the larger sound cavity and industry-leading algorithms, notes remain distortion-free, Water and sweat-resistant, the IP55-rated internals and design ensure your OnePlus Bullets Wireless Z2 stay all-weather ready., Model: E305a; Control Type: Call Control; Battery Average Life: 30.0 Hours",1299.0,4.1,186547,https://m.media-amazon.com/images/I/31pAe23ncfL._SX300_SY300_QL70_ML2_.jpg
B0BS1RT9S2,bluetooth headphone,"Sony WH-CH520 Wireless Bluetooth Headphones with Mic, Up to 50Hrs Battery-Blue",sony,WH-CH520,"With up to 50-hour battery life and quick charging, youll have enough power for multi-day road trips and long festival weekends., Great sound quality customizable to your music preference with EQ Custom on the Sony | Headphones Connect App., Boost the quality of compressed music files and enjoy streaming music with high quality sound through DSEE., Designed to be lightweight and comfortable for all-day use., Crystal clear hands-free calling with built-in mic., Multipoint connection allows you to quickly switch between two devices at once., Find your headphones easily with Fast Pair",3989.0,4.2,17809,https://m.media-amazon.com/images/I/31QB73-5IEL._SX300_SY300_QL70_ML2_.jpg
B0C3HCD34R,bluetooth headphone,"soundcore by Anker Q20i Wireless Bluetooth Over-Ear Headphones with Hybrid Active Noise Cancelling, 40h Playtime in ANC Mode, Hi-Res Audio, Deep Bass, Personalization via App (Black)",soundcore,Q20i,"HYBRID ACTIVE NOISE CANCELLING: Thanks to the combination of 2 internal and 2 external microphones, the headphones detect external noise, such as aircraft and car noise, and reduce them extremely effectively by up to 90%.;HIGH PRECISION SOUND PROFILE: Noise cancelling headphones feature dynamic 40mm drivers that produce detailed sound and rich beats with BassUp technology. They are also compatible with Hi-Res certified audio via AUX cable to provide more details., 40 HOURS OF PLAYTIME AND FAST CHARGING: With 40 hours of battery life in ANC mode and 60 hours in normal mode, you can commute undisturbed without worrying about charging. Thanks to the quick charge function, the Q20i only takes 5 minutes of charging time to give you another 4 hours of playtime., Dual connection: connect to two devices simultaneously via BT 5.0 and switch back and forth effortlessly between them. Audio output is automatically from the device you need, whether you're working on a laptop or want to answer a call.; App for adjusting the equaliser: download the soundcore app to refine the sound with the adjustable EQ and 22 preset options. You can switch between the three modes ANC, Normal and Transparency, and relax with white noise., ENVIRONMENT SOUND: If you want to consciously perceive your surroundings, such as when you are announcing in public traffic, crossing the road, or simply staying connected to the world around you, simply switch to the transparency mode of your noise cancelling headphones., HIGH PRECISION SOUND PROFILE: Noise cancelling headphones feature dynamic 40mm drivers that produce detailed sound and rich beats with BassUp technology. They are also compatible with Hi-Res certified audio via AUX cable to provide more details.",4499.0,4.3,24635,https://m.media-amazon.com/images/I/41jcCpExIzL._SX300_SY300_QL70_ML2_.jpg
B08R7M1JM5,bluetooth headphone,"boAt Rockerz 550 Bluetooth Wireless Over Ear Headphones with Upto 20 Hours Playback, 50MM Drivers, Soft Padded Ear Cushions and Physical Noise Isolation with Mic (Black Symphony)",boat,Rockerz 550,"Playback- The mighty 500mAh battery capacity offers a superior playback time of up to 20 Hours, Drivers- Its 50mm dynamic drivers help pump out immersive audio all day long, Charging Time 2.5 hours, Ear Cushions- It has been ergonomically designed and structured as an over-ear headphone to provide the best user experience with its plush padded earcushions, Physical Noise Isolation- It comes with physical Noise Isolation feature for pure audio bliss, Connectivity- Tap into instant wireless connectivity with the latest Bluetooth V5.0, Dual Modes- It comes with dual connectivity, wireless via its bluetooth and wired with its aux port, 1 year warranty from the date of purchase",1799.0,4.0,16278,https://m.media-amazon.com/images/I/41Tkrexre2L._SX300_SY300_QL70_ML2_.jpg
B07VT1Z7DV,bluetooth headphone,"Skullcandy Cassette On Ear Wireless Headphones, 22 Hr Battery, Microphone, Works with iPhone Android and Bluetooth Devices - Black",skullcandy,Cassette BT,"Upto 22 Hours of Battery+ 10 Mins Rapid Charge for 2.5 Play Time, Headphone Type: Bluetooth On-Ear Connection Type: Bluetooth 5.0, Sound Pressure Level: 120-126dB, Impedance: 30 Ohms 15%, 2 Year Brand Warranty",2798.0,3.8,2475,https://m.media-amazon.com/images/I/411q+N-jWBL._SY300_SX300_.jpg
B0856HNLDK,bluetooth headphone,"boAt Rockerz 550 Bluetooth Wireless Over Ear Headphones with Mic Upto 20 Hours Playback, 50MM Drivers, Soft Padded Ear Cushions and Physical Noise Isolation (Red)",boat,Rockerz 550,"Playback- The mighty 500mAh battery capacity offers a superior playback time of up to 20 Hours, Drivers- Its 50mm dynamic drivers help pump out immersive audio all day long, Ear Cushions- It has been ergonomically designed and structured as an over-ear headphone to provide the best user experience with its plush padded earcushions, Physical Noise Isolation- It comes with physical Noise Isolation feature for pure audio bliss, Connectivity- Tap into instant wireless connectivity with the latest Bluetooth V5.0, Dual Modes- It comes with dual connectivity, wireless via its bluetooth and wired with its aux port, 1 year warranty from the date of purchase",1799.0,4.1,50326,https://m.media-amazon.com/images/I/41d6iHtmzAL._SX300_SY300_QL70_ML2_.jpg
B0DGV465ZW,bluetooth headphone,"Noise Newly Launched Airwave Max 5 Wireless Over-Ear Headphones with Adaptive Hybrid ANC (up to 50dB), HFA Tech, 80H Playtime, Dual Pairing(Carbon Black)",noise,Airwave Max 5,"Premium Sound Quality: High Fidelity Acoustics powered by a 40mm driver, delivering crisp, well-balanced, and immersive audio., Adaptive Hybrid ANC: Intelligent noise cancellation up to 50dB, ensuring a truly distraction-free experience wherever you go., Premium Design: Ergonomically crafted for comfort, featuring a sleek and stunning premium finish., Extended Playtime: Up to 80 hours of continuous playtime, so you can keep the music going without interruption., Ultra-Low Latency: Enjoy lag-free audio with an ultra-low latency of just 30ms for seamless sound., Spatial Audio: 3D audio technology that creates a surround sound experience for a more immersive listening journey.",4999.0,4.2,73,https://m.media-amazon.com/images/I/31bRqBq0fIL._SX300_SY300_QL70_ML2_.jpg
B0B1PW53LT,bluetooth headphone,"Noise Two Wireless On-Ear Headphones with 50 Hours Playtime, Low Latency(up to 40ms), 4 Play Modes, Dual Pairing, BT v5.3 (Calm White)",noise,Noise Two,"50-hour playtime: The entertainment never stops with up to 50 hours of playtime., Low latency (up to 40ms): Eliminate all audio lag while gaming and streaming., Tru BassTM: Hear every beat with powerful, bass driven audio., 40mm driver: Experience rich and captivating audio while listening to your favourite shows, music and podcasts., Dual pairing: Shuffle between work and play at your convenience., 4 play modes: Play music the way you want to with 4 play modes  Bluetooth, AUX, SD card and FM., IPX5 water resistance: Stay protected from splashes, dust and moisture at all times., Bluetooth 5.3: Get consistent connectivity with Bluetooth 5.3.",1499.0,3.5,3060,https://m.media-amazon.com/images/I/31gq+7-IQAL._SY300_SX300_.jpg
B08KHT2HDT,bluetooth headphone,Marshall Major IV Wireless Bluetooth On Ear Headphone with Mic (Black),marshall,Major Iv,"Major IV delivers 80+ solid hours of wireless playtime., Major IVs new, improved ergonomic design means that when youre deep diving into your music, the tenth hour is as comfortable as the first., Re-Engineered - New ear cushions + 3D hinges + straight fit headband + loop wire with reinforced rubber dampers., Major IV can be charged wirelessly, so its now easier than ever to charge and go., The multi-directional control knob lets you control your music and phone functionality with ease.",8999.0,4.4,12385,https://m.media-amazon.com/images/I/31qGR9hxtsL._SY300_SX300_QL70_ML2_.jpg
B096FZQ5WC,bluetooth headphone,"JBL Tune 760NC, Wireless Over Ear Active Noise Cancellation Headphones with Mic, Upto 50 Hours Playtime, Multi-Device Connectivity, Pure Bass, AUX & Voice Assistant Support for Mobile Phones (Blue)",jbl,Tune,"ACTIVE NOISE CANCELLATION: Tune out the Noise & Tune in to your Music with JBL Tune 760NC wireless headset.; JBL PURE BASS SOUND: For over 70 years, JBL has engineered the precise, impressive sound found in big venues around the world. These Bluetooth headphones reproduce that same JBL sound, punching out bass thats both deep and powerful., UP TO 50 HOURS PLAYTIME: Listen wirelessly for up to 35 hours with Active Noise Cancellation or up to 50 hours without Noise Cancellation for long-lasting fun. Recharge the battery quickly in 2 hours or enjoy endlessly in wired mode using the detachable AUX cable provided., GOOGLE FAST PAIR: Thanks to Fast Pair enabled by Google, the JBL Tune 760NC are immediately connected to your Android device. You can also pair multiple devices just by tapping on the devices screen., DUAL PAIRING (MULTI-POINT CONNECTION): Allows you to effortlessly switch from one Bluetooth device to another. You can simply switch from a video on your tablet to a call on your mobile phone so that youll never miss a call., Model: Jblt760ncblue",4499.0,3.6,9398,https://m.media-amazon.com/images/I/31LuPNjTosL._SX300_SY300_QL70_ML2_.jpg
B0DJPM6PYQ,bluetooth headphone,"Boult Newly Launched Flex Over Ear Bluetooth Headphones with 80H Playtime, 40mm Bass Drivers, Zen ENC Mic, Type-C Fast Charging, 4 EQ Modes, Bluetooth 5.4, AUX Option, 60ms Low Latency, IPX5 (Black)",boult,Flex Headphones," 80H Playtime: Boult Flex wireless over-ear headphones offer an impressive 80 hours of playtime, ensuring you can enjoy non-stop music, calls, or gaming without worrying about frequent charging interruptions.,  40mm Bass Drivers: Feel the power of deep, rich bass with 40mm drivers, designed to deliver an immersive audio experience in these Bluetooth headphones, perfect for music lovers seeking enhanced sound quality.,  ENC Calling Mic: Experience crystal-clear calls with ENC mic technology, reducing background noise for seamless communication, making these Boult Flex headphones perfect for work or on-the-go calls.,  Type-C Fast Charging: Recharge quickly with Type-C fast charging, so your Boult Flex wireless headphones are ready for long sessions, giving you hours of playback after just a short charge.,  Dual Device DSP: Experience unparalleled audio processing with Dual Stream DSP technology. Enjoy simultaneous dual instruction audio processing for swift and synchronous audio transfer. Elevate your listening experience with adaptive audio equalization, ensuring that every note, beat, and nuance is finely tuned to perfection. Immerse yourself in a world of audio excellence, where advanced technology meets seamless performance.,  AUX Option: Switch seamlessly to wired listening with the AUX input when needed, ensuring uninterrupted sound quality with your Boult Flex over-ear headphones, even when the battery runs low.,  4 EQ Modes: Customize your audio experience with 4 EQ modes  Bass, Rock, Pop, and Vocal  letting you switch between different sound profiles for various music genres on these headphones.",1499.0,3.7,162,https://m.media-amazon.com/images/I/31M1CRwPpmL._SX300_SY300_QL70_ML2_.jpg
B09QL2WWC4,bluetooth headphone,"boAt Rockerz 425 Bluetooth Wireless Over Ear Headphones with Mic with Signature Sound, Beast Mode(Upto 65Ms Low Latency) for Gaming Enx Tech, ASAP Charge 25H Playtime V5.2, Dual Pairing (Oceana Blue)",boat,Rockerz 425,"Low Latency- Its time to up the game and switch to Rockerz 425 wireless headphones that comes equipped with our low latency BEAST Mode, the perfect set up for your gaming sessions., Noise Cancelling Calls- With the default ENx tech meant for environmental noise cancellation, you can be heard crystal clear across voice calls., ASAP Charge- Courtesy our ASAP Charge tech, the headphones can fetch a total playtime of up to 10 hours in just 10 min of charging., 40mm DriversThe boAt Signature Sound shines through no matter which genre you play, via the 40mm audio drivers., Playback Time- It offers a total playtime of up to 25 hours on a single charge via Type C interface at 60% volume., Connectivity- With the features of Dual Pairing and Bluetooth v5.2, you can be rest assured to enjoy a seamless wireless auditory experience., Voice Assistant- You can control playback, pick up calls and command your default voice assistant with ease courtesy the easy-access controls and built-in mic., 1 year warranty from the date of purchase",1199.0,3.6,3306,https://m.media-amazon.com/images/I/41UhhUPV7vL._SX300_SY300_QL70_ML2_.jpg
B09B5BS6G4,bluetooth headphone,"ZEBRONICS Thunder Bluetooth 5.3 Wireless Over Ear Headphones with 60H Backup, Gaming Mode, Dual Pairing, Enc, Aux, Micro Sd, Voice Assistant, Comfortable Earcups, Call Function (Teal Green)",zebronics,ZEB-THUNDER,"Comfortable Design: Beat the workday blues with music on Zeb-Thunder wireless headphone that comes in an ergonomic design a perfect fit and design for long hours use. Microphone sensitivity -40dB 1dB;Soft & comfortable earcups: Listen to music, podcasts and more for long hours with soft ear cups making it super comfortable for daily wear, Adjustable headband: Adust your headband to your comfortable best while you work or listen to music;60hrs Playback Time: Fall in love with the audio experience with 9 hours of playback time to keep you going. Sensitivity : -113dB 3dB, Superior Sound Quality: Magnify every speck of sound with superior sound quality on Zeb-Thunder wireless headphone; Call Function: Enjoy online conference, online classes, calls hands-free with a built in mic on the headphone, Multi Connectivity Options: Be spoilt for choice with multi-connectivity options like like BT, 3.5mm AUX input, FM and MicroSD card, Model: Zeb - Thunder (Teal Green)",699.0,3.8,75791,https://m.media-amazon.com/images/I/411mKMqXIaL._SX300_SY300_QL70_ML2_.jpg
B07L8JTZ4H,bluetooth headphone,"ZEBRONICS Thunder Over Ear Bluetooth 5.3 Wireless Headphones with 60H Backup, Gaming Mode, Dual Pairing, Enc, Aux, Micro Sd, Voice Assistant, Comfortable Earcups, Call Function (Blue)",zebronics,ZEB-THUNDER,"Comfortable Design: Beat the workday blues with music on Zeb-Thunder wireless headphone that comes in an ergonomic design a perfect fit and design for long hours use. Sensitivity : -113dB 3dB. Microphone impedance : 1.2k , Soft & comfortable earcups: Listen to music, podcasts and more for long hours with soft ear cups making it super comfortable for daily wear, All this with long playback time of 60 hours in BT mode., Adjustable headband: Adust your headband to your comfortable best while you work or listen to music, 60hrs* Playback Time: Fall in love with the audio experience with 60* hours of playback time to keep you going, Superior Sound Quality: Magnify every speck of sound with superior sound quality on Zeb-Thunder wireless headphone, Multi Connectivity Options: Be spoilt for choice with multi-connectivity options like like BT, 3.5mm AUX input, FM and MicroSD card, Call Function: Enjoy online conference, online classes, calls hands-free with a built in mic on the headphone, Standby time 200 hrs",799.0,3.8,75791,https://m.media-amazon.com/images/I/41cMOuHuWuL._SX300_SY300_QL70_ML2_.jpg
B07L8KV2KC,bluetooth headphone,"ZEBRONICS Thunder Over Ear Bluetooth 5.3 Wireless Headphones with 60H Backup, Gaming Mode, Dual Pairing, Enc, Aux, Micro Sd, Voice Assistant, Comfortable Earcups, Call Function (Brown)",zebronics,ZEB-THUNDER (BROWN),"Comfortable Design: Beat the workday blues with music on Zeb-Thunder wireless headphone that comes in an ergonomic design a perfect fit and design for long hours use. Sensitivity : -113dB 3dB. Microphone impedance : 1.2k , Soft & comfortable earcups: Listen to music, podcasts and more for long hours with soft ear cups making it super comfortable for daily wear, All this with long playback time of 60 hours in BT mode., Adjustable headband: Adust your headband to your comfortable best while you work or listen to music, 60hrs* Playback Time: Fall in love with the audio experience with 60* hours of playback time to keep you going, Superior Sound Quality: Magnify every speck of sound with superior sound quality on Zeb-Thunder wireless headphone",699.0,3.8,75791,https://m.media-amazon.com/images/I/41ZZt3Ju8uL._SX300_SY300_QL70_ML2_.jpg
B0BZPK3XFQ,bluetooth headphone,"Sony WH-CH520 Wireless Bluetooth Headphones with Mic, Up to 50Hrs Battery-Beige",sony,WH-CH520,"With up to 50-hour battery life and quick charging, youll have enough power for multi-day road trips and long festival weekends., Great sound quality customizable to your music preference with EQ Custom on the Sony | Headphones Connect App., Boost the quality of compressed music files and enjoy streaming music with high quality sound through DSEE., Designed to be lightweight and comfortable for all-day use., Crystal clear hands-free calling with built-in mic., Multipoint connection allows you to quickly switch between two devices at once., Find your headphones easily with Fast Pair",4499.0,4.2,17809,https://m.media-amazon.com/images/I/31eo70r2NWL._SX300_SY300_QL70_ML2_.jpg
B0C8VKRLRY,bluetooth headphone,"realme Buds Wireless 3 In Ear Bluetooth Headphones,30Db ANC,Spatial Audio,13.6Mm Dynamic Bass Driver,Upto 40 Hrsplayback,Fast Charging,45Ms Low Latency For Gaming,Dual Device Connection-Vitality White",realme,Buds Wireless 3,"13.6mm Dynamic Bass Driver;30dB Active Noise Cancellation (ANC) with 360 Spatial Audio Effect, Upto 40 Hours Battery Life | Fast charging support of 10 min charging for 25 hours playback;Dual device Connection | Google Fast Pairing | Bluetooth 5.3, 45ms ultra-low latency for smooth gaming experience, IP55 Dust and Water Resistance; realme Link App Connectivity, Control Type: Call Control; Model: Rma2119",1799.0,4.2,17354,https://m.media-amazon.com/images/I/31hsSUROlBL._SX300_SY300_QL70_ML2_.jpg
